hgnc_id	Level2
HGNC:2032	Gastroenterological disorders
HGNC:18622	Gastroenterological disorders
HGNC:2605	Gastroenterological disorders
HGNC:18141	Gastroenterological disorders
HGNC:2858	Gastroenterological disorders
HGNC:3579	Gastroenterological disorders
HGNC:4135	Gastroenterological disorders
HGNC:4177	Gastroenterological disorders
HGNC:4180	Gastroenterological disorders
HGNC:4801	Gastroenterological disorders
HGNC:11630	Gastroenterological disorders
HGNC:18324	Gastroenterological disorders
HGNC:17870	Gastroenterological disorders
HGNC:6188	Gastroenterological disorders
HGNC:6617	Gastroenterological disorders
HGNC:7216	Gastroenterological disorders
HGNC:7224	Gastroenterological disorders
HGNC:7882	Gastroenterological disorders
HGNC:7897	Gastroenterological disorders
HGNC:14537	Gastroenterological disorders
HGNC:7967	Gastroenterological disorders
HGNC:8850	Gastroenterological disorders
HGNC:8851	Gastroenterological disorders
HGNC:8854	Gastroenterological disorders
HGNC:8855	Gastroenterological disorders
HGNC:8856	Gastroenterological disorders
HGNC:8857	Gastroenterological disorders
HGNC:9713	Gastroenterological disorders
HGNC:9717	Gastroenterological disorders
HGNC:22965	Gastroenterological disorders
HGNC:8858	Gastroenterological disorders
HGNC:8859	Gastroenterological disorders
HGNC:10983	Gastroenterological disorders
HGNC:11120	Gastroenterological disorders
HGNC:11559	Gastroenterological disorders
HGNC:11828	Gastroenterological disorders
HGNC:25481	Gastroenterological disorders
HGNC:12530	Gastroenterological disorders
HGNC:20347	Gastroenterological disorders
HGNC:12712	Gastroenterological disorders
	Gastroenterological disorders
HGNC:341	Renal and urinary tract disorders
HGNC:626	Renal and urinary tract disorders
HGNC:866	Renal and urinary tract disorders
HGNC:853	Renal and urinary tract disorders
HGNC:16512	Renal and urinary tract disorders
HGNC:1373	Renal and urinary tract disorders
HGNC:1514	Renal and urinary tract disorders
HGNC:2023	Renal and urinary tract disorders
HGNC:2027	Renal and urinary tract disorders
HGNC:2037	Renal and urinary tract disorders
HGNC:2040	Renal and urinary tract disorders
HGNC:2602	Renal and urinary tract disorders
HGNC:4570	Renal and urinary tract disorders
HGNC:25155	Renal and urinary tract disorders
HGNC:6255	Renal and urinary tract disorders
HGNC:8108	Renal and urinary tract disorders
HGNC:10910	Renal and urinary tract disorders
HGNC:11019	Renal and urinary tract disorders
HGNC:20305	Renal and urinary tract disorders
HGNC:11025	Renal and urinary tract disorders
HGNC:11027	Renal and urinary tract disorders
HGNC:11067	Renal and urinary tract disorders
HGNC:11075	Renal and urinary tract disorders
HGNC:30172	Renal and urinary tract disorders
HGNC:17995	Renal and urinary tract disorders
HGNC:12805	Renal and urinary tract disorders
HGNC:1097	Tumour syndromes
HGNC:4392	Tumour syndromes
HGNC:6343	Tumour syndromes
HGNC:9829	Tumour syndromes
HGNC:20249	Tumour syndromes
HGNC:2689	Neurology and neurodevelopmental disorders
HGNC:10935	Neurology and neurodevelopmental disorders
HGNC:1884	Ciliopathies
HGNC:8977	Ciliopathies
HGNC:10599	Ciliopathies
HGNC:10600	Ciliopathies
HGNC:10602	Ciliopathies
HGNC:1805	Gastroenterological disorders
HGNC:28434	Gastroenterological disorders
HGNC:3583	Gastroenterological disorders
HGNC:3809	Gastroenterological disorders
HGNC:4319	Gastroenterological disorders
HGNC:11957	Gastroenterological disorders
HGNC:7095	Gastroenterological disorders
HGNC:4979	Gastroenterological disorders
HGNC:9949	Gastroenterological disorders
HGNC:10524	Gastroenterological disorders
HGNC:12874	Gastroenterological disorders
HGNC:15718	Dermatological disorders
HGNC:1802	Dermatological disorders
HGNC:21307	Dermatological disorders
HGNC:5172	Dermatological disorders
HGNC:28929	Dermatological disorders
HGNC:18483	Dermatological disorders
HGNC:15520	Dermatological disorders
HGNC:132	Ophthalmological disorders
HGNC:144	Ophthalmological disorders
HGNC:29521	Ophthalmological disorders
HGNC:29253	Ophthalmological disorders
HGNC:20626	Ophthalmological disorders
HGNC:2040	Ophthalmological disorders
HGNC:6694	Ophthalmological disorders
HGNC:17652	Ophthalmological disorders
HGNC:17042	Ophthalmological disorders
HGNC:29168	Ophthalmological disorders
HGNC:15924	Ophthalmological disorders
HGNC:16262	Ophthalmological disorders
	Ophthalmological disorders
HGNC:118	Ophthalmological disorders
HGNC:26784	Ophthalmological disorders
HGNC:25443	Ophthalmological disorders
HGNC:24212	Ophthalmological disorders
HGNC:2973	Ophthalmological disorders
HGNC:24858	Ophthalmological disorders
HGNC:16877	Ophthalmological disorders
HGNC:7414	Ophthalmological disorders
HGNC:7455	Ophthalmological disorders
HGNC:7459	Ophthalmological disorders
HGNC:7462	Ophthalmological disorders
HGNC:7975	Ophthalmological disorders
HGNC:8140	Ophthalmological disorders
HGNC:18647	Ophthalmological disorders
HGNC:25198	Ophthalmological disorders
HGNC:30224	Ophthalmological disorders
HGNC:11237	Ophthalmological disorders
HGNC:11317	Ophthalmological disorders
HGNC:25382	Ophthalmological disorders
HGNC:12762	Ophthalmological disorders
HGNC:17978	Skeletal disorders
HGNC:930	Skeletal disorders
HGNC:1067	Skeletal disorders
HGNC:1514	Skeletal disorders
HGNC:2197	Skeletal disorders
HGNC:2198	Skeletal disorders
HGNC:18856	Skeletal disorders
HGNC:2379	Skeletal disorders
HGNC:3054	Skeletal disorders
HGNC:18345	Skeletal disorders
HGNC:18169	Skeletal disorders
HGNC:25676	Skeletal disorders
HGNC:16644	Skeletal disorders
HGNC:6697	Skeletal disorders
HGNC:15625	Skeletal disorders
HGNC:7882	Skeletal disorders
HGNC:19316	Skeletal disorders
HGNC:9082	Skeletal disorders
HGNC:9091	Skeletal disorders
HGNC:9255	Skeletal disorders
HGNC:10706	Skeletal disorders
HGNC:8824	Skeletal disorders
HGNC:1546	Skeletal disorders
HGNC:17321	Skeletal disorders
HGNC:11219	Skeletal disorders
HGNC:26887	Skeletal disorders
HGNC:25535	Skeletal disorders
HGNC:14006	Skeletal disorders
HGNC:12774	Skeletal disorders
HGNC:12310	Neurology and neurodevelopmental disorders
HGNC:10582	Neurology and neurodevelopmental disorders
HGNC:497	Neurology and neurodevelopmental disorders
HGNC:25662	Dermatological disorders
HGNC:638	Dermatological disorders
HGNC:1515	Dermatological disorders
HGNC:3036	Dermatological disorders
HGNC:3048	Dermatological disorders
HGNC:3356	Dermatological disorders
HGNC:4274	Dermatological disorders
HGNC:4284	Dermatological disorders
HGNC:4285	Dermatological disorders
HGNC:4286	Dermatological disorders
HGNC:4021	Dermatological disorders
HGNC:6412	Dermatological disorders
HGNC:6413	Dermatological disorders
HGNC:6423	Dermatological disorders
HGNC:6427	Dermatological disorders
HGNC:6443	Dermatological disorders
HGNC:6444	Dermatological disorders
HGNC:20406	Dermatological disorders
HGNC:6447	Dermatological disorders
HGNC:20788	Dermatological disorders
HGNC:21679	Dermatological disorders
HGNC:13902	Dermatological disorders
HGNC:18746	Dermatological disorders
HGNC:11133	Dermatological disorders
HGNC:11573	Dermatological disorders
HGNC:18084	Dermatological disorders
HGNC:15469	Neurology and neurodevelopmental disorders
HGNC:18618	Neurology and neurodevelopmental disorders
HGNC:16369	Neurology and neurodevelopmental disorders
HGNC:11138	Neurology and neurodevelopmental disorders
HGNC:13487	Neurology and neurodevelopmental disorders
HGNC:2481	Dermatological disorders
HGNC:8952	Dermatological disorders
HGNC:600	Rheumatological disorders
HGNC:601	Rheumatological disorders
HGNC:3309	Rheumatological disorders
HGNC:3661	Rheumatological disorders
HGNC:4620	Rheumatological disorders
HGNC:6000	Rheumatological disorders
HGNC:15561	Rheumatological disorders
HGNC:14450	Rheumatological disorders
HGNC:6740	Rheumatological disorders
HGNC:6998	Rheumatological disorders
HGNC:7530	Rheumatological disorders
HGNC:22938	Rheumatological disorders
HGNC:16400	Rheumatological disorders
HGNC:5331	Rheumatological disorders
HGNC:8507	Rheumatological disorders
HGNC:25118	Rheumatological disorders
HGNC:9545	Rheumatological disorders
HGNC:9580	Rheumatological disorders
HGNC:11916	Rheumatological disorders
HGNC:12405	Rheumatological disorders
HGNC:61	Metabolic disorders
HGNC:119	Metabolic disorders
HGNC:327	Metabolic disorders
HGNC:341	Metabolic disorders
HGNC:451	Metabolic disorders
HGNC:719	Metabolic disorders
HGNC:1516	Metabolic disorders
HGNC:21317	Metabolic disorders
HGNC:3133	Metabolic disorders
HGNC:26222	Metabolic disorders
HGNC:4416	Metabolic disorders
HGNC:4570	Metabolic disorders
HGNC:25155	Metabolic disorders
HGNC:5213	Metabolic disorders
HGNC:13398	Metabolic disorders
HGNC:8850	Metabolic disorders
HGNC:8851	Metabolic disorders
HGNC:8853	Metabolic disorders
HGNC:8854	Metabolic disorders
HGNC:8855	Metabolic disorders
HGNC:8856	Metabolic disorders
HGNC:8857	Metabolic disorders
HGNC:9713	Metabolic disorders
HGNC:9717	Metabolic disorders
HGNC:22965	Metabolic disorders
HGNC:8858	Metabolic disorders
HGNC:9719	Metabolic disorders
HGNC:8859	Metabolic disorders
HGNC:8860	Metabolic disorders
HGNC:8940	Metabolic disorders
HGNC:10606	Metabolic disorders
HGNC:7523	Metabolic disorders
HGNC:2201	Respiratory disorders
HGNC:3603	Respiratory disorders
HGNC:27310	Respiratory disorders
HGNC:8941	Respiratory disorders
HGNC:11768	Respiratory disorders
HGNC:11769	Respiratory disorders
HGNC:11772	Respiratory disorders
HGNC:11773	Respiratory disorders
HGNC:12362	Respiratory disorders
HGNC:12363	Respiratory disorders
HGNC:25583	Ciliopathies
HGNC:1301	Ciliopathies
HGNC:32700	Ciliopathies
HGNC:26560	Ciliopathies
HGNC:28303	Ciliopathies
HGNC:25244	Ciliopathies
HGNC:26090	Ciliopathies
HGNC:29937	Ciliopathies
HGNC:18576	Ciliopathies
HGNC:30539	Ciliopathies
HGNC:20188	Ciliopathies
HGNC:30492	Ciliopathies
HGNC:21493	Ciliopathies
HGNC:26013	Ciliopathies
HGNC:2942	Ciliopathies
HGNC:2950	Ciliopathies
HGNC:2954	Ciliopathies
HGNC:18744	Ciliopathies
HGNC:23247	Ciliopathies
HGNC:24245	Ciliopathies
HGNC:4166	Ciliopathies
HGNC:19368	Ciliopathies
HGNC:16725	Ciliopathies
HGNC:40050	Ciliopathies
HGNC:28570	Ciliopathies
HGNC:10295	Ciliopathies
HGNC:12371	Ciliopathies
HGNC:21054	Ciliopathies
HGNC:21558	Ciliopathies
HGNC:21057	Ciliopathies
HGNC:11212	Ciliopathies
HGNC:19412	Ciliopathies
HGNC:1097	Cardiovascular disorders
HGNC:1541	Cardiovascular disorders
HGNC:29426	Cardiovascular disorders
HGNC:3395	Cardiovascular disorders
HGNC:23109	Cardiovascular disorders
HGNC:3767	Cardiovascular disorders
HGNC:3801	Cardiovascular disorders
HGNC:4171	Cardiovascular disorders
HGNC:4274	Cardiovascular disorders
HGNC:17494	Cardiovascular disorders
HGNC:5173	Cardiovascular disorders
HGNC:5961	Cardiovascular disorders
HGNC:6388	Cardiovascular disorders
HGNC:6407	Cardiovascular disorders
HGNC:6840	Cardiovascular disorders
HGNC:6842	Cardiovascular disorders
HGNC:7765	Cardiovascular disorders
HGNC:7989	Cardiovascular disorders
HGNC:28993	Cardiovascular disorders
HGNC:9282	Cardiovascular disorders
HGNC:9644	Cardiovascular disorders
HGNC:9647	Cardiovascular disorders
HGNC:9829	Cardiovascular disorders
HGNC:10023	Cardiovascular disorders
HGNC:15454	Cardiovascular disorders
HGNC:11187	Cardiovascular disorders
HGNC:11188	Cardiovascular disorders
HGNC:11194	Cardiovascular disorders
HGNC:20249	Cardiovascular disorders
HGNC:12682	Cardiovascular disorders
HGNC:21022	Endocrine disorders
HGNC:1068	Endocrine disorders
HGNC:2084	Endocrine disorders
HGNC:3261	Endocrine disorders
HGNC:1092	Endocrine disorders
HGNC:3964	Endocrine disorders
HGNC:3969	Endocrine disorders
HGNC:4135	Endocrine disorders
HGNC:20193	Endocrine disorders
HGNC:5213	Endocrine disorders
HGNC:17095	Endocrine disorders
HGNC:16147	Endocrine disorders
HGNC:21484	Endocrine disorders
HGNC:22448	Endocrine disorders
HGNC:9179	Endocrine disorders
HGNC:27845	Endocrine disorders
HGNC:11356	Endocrine disorders
HGNC:1160	Endocrine disorders
HGNC:166	Renal and urinary tract disorders
HGNC:678	Renal and urinary tract disorders
HGNC:25223	Renal and urinary tract disorders
HGNC:20233	Renal and urinary tract disorders
HGNC:19041	Renal and urinary tract disorders
HGNC:18688	Renal and urinary tract disorders
HGNC:2548	Renal and urinary tract disorders
HGNC:2897	Renal and urinary tract disorders
HGNC:3334	Renal and urinary tract disorders
HGNC:3595	Renal and urinary tract disorders
HGNC:23791	Renal and urinary tract disorders
HGNC:6139	Renal and urinary tract disorders
HGNC:6183	Renal and urinary tract disorders
HGNC:26058	Renal and urinary tract disorders
HGNC:6487	Renal and urinary tract disorders
HGNC:6654	Renal and urinary tract disorders
HGNC:18957	Renal and urinary tract disorders
HGNC:7599	Renal and urinary tract disorders
HGNC:7908	Renal and urinary tract disorders
HGNC:13394	Renal and urinary tract disorders
HGNC:29914	Renal and urinary tract disorders
HGNC:18016	Renal and urinary tract disorders
HGNC:8734	Renal and urinary tract disorders
HGNC:28958	Renal and urinary tract disorders
HGNC:18028	Renal and urinary tract disorders
HGNC:23041	Renal and urinary tract disorders
HGNC:17175	Renal and urinary tract disorders
HGNC:9171	Renal and urinary tract disorders
HGNC:1665	Renal and urinary tract disorders
HGNC:10817	Renal and urinary tract disorders
HGNC:11102	Renal and urinary tract disorders
HGNC:24715	Renal and urinary tract disorders
HGNC:19737	Renal and urinary tract disorders
HGNC:16197	Renal and urinary tract disorders
HGNC:12338	Renal and urinary tract disorders
HGNC:25928	Renal and urinary tract disorders
HGNC:12796	Renal and urinary tract disorders
HGNC:175	Cardiovascular disorders
HGNC:24113	Cardiovascular disorders
HGNC:1078	Cardiovascular disorders
HGNC:19687	Cardiovascular disorders
HGNC:3349	Cardiovascular disorders
HGNC:4217	Cardiovascular disorders
HGNC:6278	Cardiovascular disorders
HGNC:6774	Cardiovascular disorders
HGNC:18122	Cardiovascular disorders
HGNC:11603	Cardiovascular disorders
HGNC:1101	Dysmorphic and congenital abnormality syndromes
HGNC:20473	Dysmorphic and congenital abnormality syndromes
HGNC:3436	Dysmorphic and congenital abnormality syndromes
HGNC:3582	Dysmorphic and congenital abnormality syndromes
HGNC:3583	Dysmorphic and congenital abnormality syndromes
HGNC:3584	Dysmorphic and congenital abnormality syndromes
HGNC:3585	Dysmorphic and congenital abnormality syndromes
HGNC:3586	Dysmorphic and congenital abnormality syndromes
HGNC:3587	Dysmorphic and congenital abnormality syndromes
HGNC:3588	Dysmorphic and congenital abnormality syndromes
HGNC:25568	Dysmorphic and congenital abnormality syndromes
HGNC:20748	Dysmorphic and congenital abnormality syndromes
HGNC:3666	Dysmorphic and congenital abnormality syndromes
HGNC:3690	Dysmorphic and congenital abnormality syndromes
HGNC:16873	Dysmorphic and congenital abnormality syndromes
HGNC:5102	Dysmorphic and congenital abnormality syndromes
HGNC:6250	Dysmorphic and congenital abnormality syndromes
HGNC:13243	Dysmorphic and congenital abnormality syndromes
HGNC:26144	Dysmorphic and congenital abnormality syndromes
HGNC:9905	Dysmorphic and congenital abnormality syndromes
HGNC:9949	Dysmorphic and congenital abnormality syndromes
HGNC:10301	Dysmorphic and congenital abnormality syndromes
HGNC:10345	Dysmorphic and congenital abnormality syndromes
HGNC:10383	Dysmorphic and congenital abnormality syndromes
HGNC:10397	Dysmorphic and congenital abnormality syndromes
HGNC:10402	Dysmorphic and congenital abnormality syndromes
HGNC:10411	Dysmorphic and congenital abnormality syndromes
HGNC:10440	Dysmorphic and congenital abnormality syndromes
HGNC:10524	Dysmorphic and congenital abnormality syndromes
HGNC:10853	Dysmorphic and congenital abnormality syndromes
HGNC:23845	Dysmorphic and congenital abnormality syndromes
HGNC:11602	Dysmorphic and congenital abnormality syndromes
HGNC:11604	Dysmorphic and congenital abnormality syndromes
HGNC:25009	Dysmorphic and congenital abnormality syndromes
HGNC:12786	Dysmorphic and congenital abnormality syndromes
HGNC:21575	Ciliopathies
HGNC:428	Ciliopathies
HGNC:26724	Ciliopathies
HGNC:25419	Ciliopathies
HGNC:13210	Ciliopathies
HGNC:20730	Ciliopathies
HGNC:28636	Ciliopathies
HGNC:966	Ciliopathies
HGNC:26291	Ciliopathies
HGNC:26648	Ciliopathies
HGNC:967	Ciliopathies
HGNC:969	Ciliopathies
HGNC:970	Ciliopathies
HGNC:18758	Ciliopathies
HGNC:30000	Ciliopathies
HGNC:1260	Ciliopathies
HGNC:24564	Ciliopathies
HGNC:25801	Ciliopathies
HGNC:29253	Ciliopathies
HGNC:1857	Ciliopathies
HGNC:24866	Ciliopathies
HGNC:26690	Ciliopathies
HGNC:29182	Ciliopathies
HGNC:29021	Ciliopathies
HGNC:12370	Ciliopathies
HGNC:17966	Ciliopathies
HGNC:18688	Ciliopathies
HGNC:26193	Ciliopathies
HGNC:25360	Ciliopathies
HGNC:2860	Ciliopathies
HGNC:2962	Ciliopathies
HGNC:24595	Ciliopathies
HGNC:3497	Ciliopathies
HGNC:19747	Ciliopathies
HGNC:4319	Ciliopathies
HGNC:11630	Ciliopathies
HGNC:26558	Ciliopathies
HGNC:21219	Ciliopathies
HGNC:13556	Ciliopathies
HGNC:29077	Ciliopathies
HGNC:30391	Ciliopathies
HGNC:29669	Ciliopathies
HGNC:15901	Ciliopathies
HGNC:29262	Ciliopathies
HGNC:21474	Ciliopathies
HGNC:17870	Ciliopathies
HGNC:28949	Ciliopathies
HGNC:19960	Ciliopathies
HGNC:29110	Ciliopathies
HGNC:30497	Ciliopathies
HGNC:6741	Ciliopathies
HGNC:29536	Ciliopathies
HGNC:7108	Ciliopathies
HGNC:7121	Ciliopathies
HGNC:7744	Ciliopathies
HGNC:13387	Ciliopathies
HGNC:7905	Ciliopathies
HGNC:7907	Ciliopathies
HGNC:19104	Ciliopathies
HGNC:2567	Ciliopathies
HGNC:9008	Ciliopathies
HGNC:9009	Ciliopathies
HGNC:9016	Ciliopathies
HGNC:9115	Ciliopathies
HGNC:29168	Ciliopathies
HGNC:19440	Ciliopathies
HGNC:26406	Ciliopathies
HGNC:10671	Ciliopathies
HGNC:28482	Ciliopathies
HGNC:26113	Ciliopathies
HGNC:25774	Ciliopathies
HGNC:24519	Ciliopathies
HGNC:28128	Ciliopathies
HGNC:26944	Ciliopathies
HGNC:25018	Ciliopathies
HGNC:37234	Ciliopathies
HGNC:14432	Ciliopathies
HGNC:28396	Ciliopathies
HGNC:17861	Ciliopathies
HGNC:25660	Ciliopathies
HGNC:20087	Ciliopathies
HGNC:20652	Ciliopathies
HGNC:2183	Ciliopathies
HGNC:28027	Ciliopathies
HGNC:18340	Ciliopathies
HGNC:28296	Ciliopathies
HGNC:29250	Ciliopathies
HGNC:21862	Ciliopathies
HGNC:29316	Ciliopathies
	Ciliopathies
HGNC:7765	Dysmorphic and congenital abnormality syndromes
HGNC:9282	Dysmorphic and congenital abnormality syndromes
HGNC:20249	Dysmorphic and congenital abnormality syndromes
HGNC:634	Renal and urinary tract disorders
HGNC:897	Renal and urinary tract disorders
HGNC:2518	Renal and urinary tract disorders
HGNC:3579	Renal and urinary tract disorders
HGNC:10912	Renal and urinary tract disorders
HGNC:11030	Renal and urinary tract disorders
HGNC:34	Ophthalmological disorders
HGNC:15868	Ophthalmological disorders
HGNC:216	Ophthalmological disorders
HGNC:17416	Ophthalmological disorders
HGNC:26147	Ophthalmological disorders
HGNC:21575	Ophthalmological disorders
HGNC:359	Ophthalmological disorders
HGNC:428	Ophthalmological disorders
HGNC:17090	Ophthalmological disorders
HGNC:17146	Ophthalmological disorders
HGNC:13210	Ophthalmological disorders
HGNC:791	Ophthalmological disorders
HGNC:13907	Ophthalmological disorders
HGNC:966	Ophthalmological disorders
HGNC:26291	Ophthalmological disorders
HGNC:26648	Ophthalmological disorders
HGNC:967	Ophthalmological disorders
HGNC:969	Ophthalmological disorders
HGNC:970	Ophthalmological disorders
HGNC:18758	Ophthalmological disorders
HGNC:30000	Ophthalmological disorders
HGNC:12703	Ophthalmological disorders
HGNC:14344	Ophthalmological disorders
HGNC:1260	Ophthalmological disorders
HGNC:34383	Ophthalmological disorders
HGNC:27232	Ophthalmological disorders
HGNC:1375	Ophthalmological disorders
HGNC:1386	Ophthalmological disorders
HGNC:1393	Ophthalmological disorders
HGNC:20202	Ophthalmological disorders
HGNC:1482	Ophthalmological disorders
HGNC:13733	Ophthalmological disorders
HGNC:1762	Ophthalmological disorders
HGNC:14550	Ophthalmological disorders
HGNC:29182	Ophthalmological disorders
HGNC:29021	Ophthalmological disorders
HGNC:25740	Ophthalmological disorders
HGNC:21699	Ophthalmological disorders
HGNC:4883	Ophthalmological disorders
HGNC:1940	Ophthalmological disorders
HGNC:24579	Ophthalmological disorders
HGNC:2074	Ophthalmological disorders
HGNC:12605	Ophthalmological disorders
HGNC:2148	Ophthalmological disorders
HGNC:2150	Ophthalmological disorders
HGNC:2151	Ophthalmological disorders
HGNC:2153	Ophthalmological disorders
HGNC:105	Ophthalmological disorders
HGNC:2343	Ophthalmological disorders
HGNC:2383	Ophthalmological disorders
HGNC:26193	Ophthalmological disorders
HGNC:2514	Ophthalmological disorders
HGNC:10664	Ophthalmological disorders
HGNC:23198	Ophthalmological disorders
HGNC:20603	Ophthalmological disorders
HGNC:3218	Ophthalmological disorders
HGNC:14415	Ophthalmological disorders
HGNC:21555	Ophthalmological disorders
HGNC:25808	Ophthalmological disorders
HGNC:24682	Ophthalmological disorders
HGNC:4042	Ophthalmological disorders
HGNC:4393	Ophthalmological disorders
HGNC:4394	Ophthalmological disorders
HGNC:23026	Ophthalmological disorders
HGNC:31371	Ophthalmological disorders
HGNC:10013	Ophthalmological disorders
HGNC:4598	Ophthalmological disorders
HGNC:4678	Ophthalmological disorders
HGNC:4679	Ophthalmological disorders
HGNC:4689	Ophthalmological disorders
HGNC:4816	Ophthalmological disorders
HGNC:26527	Ophthalmological disorders
HGNC:5385	Ophthalmological disorders
HGNC:29077	Ophthalmological disorders
HGNC:6052	Ophthalmological disorders
HGNC:6055	Ophthalmological disorders
HGNC:18362	Ophthalmological disorders
HGNC:21474	Ophthalmological disorders
HGNC:28949	Ophthalmological disorders
HGNC:6259	Ophthalmological disorders
HGNC:19698	Ophthalmological disorders
HGNC:22219	Ophthalmological disorders
HGNC:6388	Ophthalmological disorders
HGNC:15646	Ophthalmological disorders
HGNC:31923	Ophthalmological disorders
HGNC:6685	Ophthalmological disorders
HGNC:24783	Ophthalmological disorders
HGNC:6697	Ophthalmological disorders
HGNC:6741	Ophthalmological disorders
HGNC:6816	Ophthalmological disorders
HGNC:7027	Ophthalmological disorders
HGNC:28486	Ophthalmological disorders
HGNC:7108	Ophthalmological disorders
HGNC:7121	Ophthalmological disorders
HGNC:7606	Ophthalmological disorders
HGNC:17877	Ophthalmological disorders
HGNC:7905	Ophthalmological disorders
HGNC:7907	Ophthalmological disorders
HGNC:19104	Ophthalmological disorders
HGNC:7974	Ophthalmological disorders
HGNC:8002	Ophthalmological disorders
HGNC:8082	Ophthalmological disorders
HGNC:8091	Ophthalmological disorders
HGNC:2567	Ophthalmological disorders
HGNC:15894	Ophthalmological disorders
HGNC:14674	Ophthalmological disorders
HGNC:8754	Ophthalmological disorders
HGNC:8785	Ophthalmological disorders
HGNC:8786	Ophthalmological disorders
HGNC:8787	Ophthalmological disorders
HGNC:8789	Ophthalmological disorders
HGNC:8940	Ophthalmological disorders
HGNC:9038	Ophthalmological disorders
HGNC:30836	Ophthalmological disorders
HGNC:32528	Ophthalmological disorders
HGNC:9454	Ophthalmological disorders
HGNC:17348	Ophthalmological disorders
HGNC:15446	Ophthalmological disorders
HGNC:17349	Ophthalmological disorders
HGNC:15860	Ophthalmological disorders
HGNC:17340	Ophthalmological disorders
HGNC:9942	Ophthalmological disorders
HGNC:9462	Ophthalmological disorders
HGNC:9768	Ophthalmological disorders
HGNC:18286	Ophthalmological disorders
HGNC:9921	Ophthalmological disorders
HGNC:9922	Ophthalmological disorders
HGNC:18243	Ophthalmological disorders
HGNC:19689	Ophthalmological disorders
HGNC:19977	Ophthalmological disorders
HGNC:9940	Ophthalmological disorders
HGNC:9990	Ophthalmological disorders
HGNC:10004	Ophthalmological disorders
HGNC:10012	Ophthalmological disorders
HGNC:10024	Ophthalmological disorders
HGNC:10263	Ophthalmological disorders
HGNC:15946	Ophthalmological disorders
HGNC:10274	Ophthalmological disorders
HGNC:10288	Ophthalmological disorders
HGNC:10294	Ophthalmological disorders
HGNC:10295	Ophthalmological disorders
HGNC:13436	Ophthalmological disorders
HGNC:10457	Ophthalmological disorders
HGNC:10521	Ophthalmological disorders
HGNC:13081	Ophthalmological disorders
HGNC:10671	Ophthalmological disorders
HGNC:10729	Ophthalmological disorders
HGNC:10975	Ophthalmological disorders
HGNC:32434	Ophthalmological disorders
HGNC:30859	Ophthalmological disorders
HGNC:20423	Ophthalmological disorders
HGNC:11822	Ophthalmological disorders
HGNC:14432	Ophthalmological disorders
HGNC:21653	Ophthalmological disorders
HGNC:16380	Ophthalmological disorders
HGNC:7146	Ophthalmological disorders
HGNC:21641	Ophthalmological disorders
HGNC:20087	Ophthalmological disorders
HGNC:19963	Ophthalmological disorders
HGNC:12406	Ophthalmological disorders
HGNC:12423	Ophthalmological disorders
HGNC:12597	Ophthalmological disorders
HGNC:16356	Ophthalmological disorders
HGNC:12601	Ophthalmological disorders
HGNC:2464	Ophthalmological disorders
HGNC:2183	Ophthalmological disorders
HGNC:28027	Ophthalmological disorders
HGNC:18340	Ophthalmological disorders
HGNC:16361	Ophthalmological disorders
HGNC:20041	Ophthalmological disorders
HGNC:16762	Ophthalmological disorders
HGNC:92	Neurology and neurodevelopmental disorders
HGNC:321	Neurology and neurodevelopmental disorders
HGNC:414	Neurology and neurodevelopmental disorders
HGNC:2330	Neurology and neurodevelopmental disorders
HGNC:3354	Neurology and neurodevelopmental disorders
HGNC:4699	Neurology and neurodevelopmental disorders
HGNC:4706	Neurology and neurodevelopmental disorders
HGNC:4803	Neurology and neurodevelopmental disorders
HGNC:29882	Neurology and neurodevelopmental disorders
HGNC:6535	Neurology and neurodevelopmental disorders
HGNC:13345	Neurology and neurodevelopmental disorders
HGNC:8889	Neurology and neurodevelopmental disorders
HGNC:8905	Neurology and neurodevelopmental disorders
HGNC:8925	Neurology and neurodevelopmental disorders
HGNC:8927	Neurology and neurodevelopmental disorders
HGNC:9386	Neurology and neurodevelopmental disorders
HGNC:9726	Neurology and neurodevelopmental disorders
HGNC:15864	Neurology and neurodevelopmental disorders
HGNC:10969	Neurology and neurodevelopmental disorders
HGNC:11831	Neurology and neurodevelopmental disorders
HGNC:7413	Cancer Programme
HGNC:8803	Cancer Programme
HGNC:11280	Cancer Programme
HGNC:11515	Cancer Programme
HGNC:13210	Endocrine disorders
HGNC:966	Endocrine disorders
HGNC:26291	Endocrine disorders
HGNC:26648	Endocrine disorders
HGNC:967	Endocrine disorders
HGNC:969	Endocrine disorders
HGNC:970	Endocrine disorders
HGNC:18758	Endocrine disorders
HGNC:30000	Endocrine disorders
HGNC:6553	Endocrine disorders
HGNC:6554	Endocrine disorders
HGNC:6932	Endocrine disorders
HGNC:7108	Endocrine disorders
HGNC:7121	Endocrine disorders
HGNC:7623	Endocrine disorders
HGNC:8743	Endocrine disorders
HGNC:18145	Endocrine disorders
HGNC:9201	Endocrine disorders
HGNC:10671	Endocrine disorders
HGNC:20087	Endocrine disorders
HGNC:2183	Endocrine disorders
HGNC:17288	Cardiovascular disorders
HGNC:609	Cardiovascular disorders
HGNC:18855	Cardiovascular disorders
HGNC:4455	Cardiovascular disorders
HGNC:24945	Cardiovascular disorders
HGNC:6677	Cardiovascular disorders
HGNC:19048	Dysmorphic and congenital abnormality syndromes
